id_mere,diet,density,Id_adulte,sex,forceps_L,pronotum
8T00L,POOR,8,IDOFK,male,4.317,1.637
8T00L,POOR,8,LBZYX,male,3.861,1.54
8T00L,POOR,8,PERKG,male,3.654,1.36
8T00L,POOR,8,ECFIZ,male,4.094,1.573
8T00L,POOR,8,GXTWP,femelle,3.384,1.485
8T00L,POOR,8,HGFLK,femelle,3.208,1.488
8T00L,POOR,8,RNEEO,femelle,3.329,1.633
8T00L,POOR,8,CWUXG,male,3.429,1.364
8T00L,GOOD,1,SCDNS,femelle,3.782,1.928
8T00L,GOOD,1,FQKNJ,male,5.616,1.749
8T00L,GOOD,1,OQRMD,femelle,3.513,1.798
8T00L,GOOD,1,NBCNU,femelle,3.409,1.775
8T00L,GOOD,1,XICRX,femelle,3.544,1.838
8T00L,GOOD,4,VEGWH,femelle,3.51,1.788
8T00L,GOOD,4,TNIYK,femelle,3.665,1.914
8T00L,GOOD,4,JISFT,male,6.305,1.741
8T00L,GOOD,4,YIPQJ,male,5.062,1.723
8T00L,GOOD,8,MLRAP,male,6.449,1.732
8T00L,GOOD,8,THJWR,femelle,3.243,1.658
8T00L,GOOD,8,VSYLE,femelle,3.748,1.794
8T00L,GOOD,8,QJRJU,male,6.214,1.625
8T00L,GOOD,8,SGYEI,femelle,3.509,1.67
8T00L,GOOD,8,FSIVI,femelle,3.6,1.794
8T00L,GOOD,8,PBSQN,male,5.919,1.833
8T00L,GOOD,8,FLTSJ,male,4.293,1.582
8T00L,GOOD,8,KRCQK,male,6.26,1.695
8T00L,GOOD,8,BGJBC,femelle,3.718,1.552
8T00L,GOOD,8,DADRA,femelle,3.643,1.69
8T00L,GOOD,8,OZNOV,male,6.138,1.592
VTXLL,POOR,1,ZSSAD,male,3.727,1.501
VTXLL,POOR,1,,,,
VTXLL,POOR,1,,,,
VTXLL,POOR,4,JDCKT,male,3.837,1.633
VTXLL,POOR,4,HVMZK,male,3.601,1.453
VTXLL,POOR,8,,,,
VTXLL,GOOD,1,LTBEO,male,3.982,1.725
VTXLL,GOOD,1,RKWLR,male,6.149,1.925
VTXLL,GOOD,1,QZEHL,male,5.562,1.945
VTXLL,GOOD,1,OTFMB,male,4.188,1.655
VTXLL,GOOD,4,YQCJG,male,5.458,1.904
VTXLL,GOOD,4,DJSWS,femelle,3.679,1.8
VTXLL,GOOD,4,ZAOEZ,femelle,3.629,1.74
VTXLL,GOOD,4,OURME,male,5.45,1.856
VTXLL,GOOD,4,FRDSA,femelle,3.705,1.821
VTXLL,GOOD,4,RJKZL,femelle,3.825,1.962
VTXLL,GOOD,4,OAWSX,male,3.98,1.804
VTXLL,GOOD,8,AASKW,femelle,3.416,1.586
VTXLL,GOOD,8,ZOTDS,femelle,3.589,1.661
VTXLL,GOOD,8,VHGSC,male,4.425,1.724
VTXLL,GOOD,8,XSYLB,male,4.491,1.6
VTXLL,GOOD,8,CCGZF,femelle,4.025,2.016
VTXLL,GOOD,8,SKWHM,femelle,3.767,1.859
VTXLL,GOOD,8,QXKOB,male,3.995,1.847
VTXLL,GOOD,8,ZBKWG,male,3.903,1.575
DYA7N,POOR,1,AMOVW,male,4.05,1.664
DYA7N,POOR,1,KTNXM,male,4.356,1.475
DYA7N,POOR,4,KKHPH,male,3.861,1.524
DYA7N,POOR,4,WDGQN,femelle,3.522,1.751
DYA7N,POOR,4,UDBOE,male,4.754,1.75
DYA7N,GOOD,1,RFJTO,femelle,3.941,2.034
DYA7N,GOOD,1,DFKVX,femelle,3.78,1.907
DYA7N,GOOD,4,MRFSC,male,4.424,1.891
DYA7N,GOOD,4,GMSAS,male,5.971,1.798
DYA7N,GOOD,4,RGHGG,male,4.446,1.81
DYA7N,GOOD,4,JPQIE,male,5.641,1.927
EJIEU,POOR,1,KICGK,male,4.034,1.57
EJIEU,POOR,1,ZBZHQ,male,3.776,1.76
EJIEU,POOR,4,OZSEO,femelle,3.578,1.725
EJIEU,POOR,4,ZCKXE,femelle,3.367,1.625
EJIEU,POOR,4,ZZBIC,male,3.859,1.612
EJIEU,GOOD,1,BPMWY,male,7.044,2.047
EJIEU,GOOD,8,KFURW,male,6.229,1.685
EJIEU,GOOD,8,FGQHD,male,5.6,1.684
EJIEU,GOOD,8,XHQYR,male,4.508,1.895
EJIEU,GOOD,8,JGDVF,femelle,3.738,1.637
EJIEU,GOOD,8,RVUAL,male,4.489,1.805
0NSB1,POOR,1,BFDSH,femelle,3.437,1.553
0NSB1,POOR,1,UPEEO,male,4.11,1.557
0NSB1,POOR,4,UMDCJ,male,4.033,1.8
0NSB1,POOR,4,TNJSV,male,4.927,1.731
0NSB1,POOR,4,SIATO,femelle,2.935,1.828
0NSB1,POOR,4,UHKPA,male,3.935,1.722
0NSB1,POOR,4,PMFUE,male,4.775,1.663
0NSB1,POOR,4,XXTMX,male,4.18,1.665
0NSB1,POOR,8,YSWRV,femelle,3.636,1.912
0NSB1,POOR,8,ZCRHA,male,3.864,1.733
0NSB1,POOR,8,UPGAS,male,4.916,1.789
0NSB1,GOOD,1,IJTAO,male,4.528,1.763
0NSB1,GOOD,1,TANGS,femelle,3.911,2.01
0NSB1,GOOD,8,NGREF,male,4.394,1.753
0NSB1,GOOD,8,MTCKB,male,6.705,1.807
0NSB1,GOOD,8,IVVSW,femelle,3.538,1.622
0NSB1,GOOD,8,RKBFX,femelle,3.649,1.906
0NSB1,GOOD,4,FDNCP,male,6.936,2.061
0NSB1,GOOD,4,LYXTG,male,7.831,2.12
0NSB1,GOOD,4,TTJQZ,femelle,3.836,1.96
0NSB1,GOOD,4,YSWIF,femelle,3.989,2.047
0NSB1,GOOD,8,IYXAJ,male,7.044,1.75
0NSB1,GOOD,8,GZSLI,male,7.104,1.718
0NSB1,GOOD,8,YVGKV,femelle,3.867,1.779
0NSB1,GOOD,8,MLCQV,femelle,3.813,1.748
0NSB1,GOOD,8,KTILN,male,4.783,1.729
0NSB1,GOOD,8,ACYUK,femelle,3.889,1.816
0NSB1,GOOD,8,OXGZE,male,6.16,1.906
0NSB1,GOOD,8,UPSXA,male,6.742,1.881
FI39U,POOR,1,ECZNM,femelle,3.26,1.645
FI39U,POOR,1,ZWBPC,male,3.572,1.597
FI39U,POOR,1,,,,
FI39U,POOR,4,BTYKS,femelle,3.475,1.634
FI39U,POOR,4,ZCSQG,male,4.736,1.694
FI39U,POOR,4,MMCWP,femelle,3.592,1.651
FI39U,POOR,4,CSABQ,male,4.779,1.689
FI39U,POOR,4,EJJQR,male,3.852,1.639
FI39U,POOR,4,AYFXZ,femelle,3.65,1.638
FI39U,POOR,4,IEDNH,femelle,3.307,1.704
FI39U,POOR,4,DKODM,femelle,3.23,1.493
FI39U,POOR,4,QGKBG,male,4.194,1.463
FI39U,POOR,4,EVUDU,male,3.571,1.561
FI39U,POOR,8,UIWGS,male,3.786,1.606
FI39U,POOR,8,AQOAM,femelle,3.664,1.723
FI39U,POOR,8,OYQAM,male,3.751,1.399
FI39U,POOR,8,LTWQD,male,3.721,1.469
FI39U,POOR,8,UJPRC,male,3.447,1.452
FI39U,GOOD,1,TPORO,male,4.161,1.646
FI39U,GOOD,1,FLSOL,femelle,3.915,1.801
FI39U,GOOD,8,WVETF,male,6.466,1.892
FI39U,GOOD,8,LHSQM,femelle,3.733,1.765
FI39U,GOOD,8,BDMSP,femelle,3.361,1.629
FI39U,GOOD,8,EQRIL,femelle,3.556,1.636
FI39U,GOOD,8,CWLOL,male,4.434,1.695
FI39U,GOOD,4,WROSQ,femelle,3.821,2.001
FI39U,GOOD,4,BURVQ,femelle,4.015,1.665
FI39U,GOOD,8,OLOGU,femelle,3.699,1.828
FI39U,GOOD,8,ETIZG,femelle,3.59,1.487
FI39U,GOOD,8,YPUCA,femelle,3.76,1.877
FI39U,GOOD,8,JHSZG,male,4.61,1.618
FI39U,GOOD,8,FYPZS,male,4.014,1.562
FI39U,GOOD,8,VOKRL,male,3.788,1.62
FI39U,GOOD,8,CJCIO,femelle,3.273,1.598
FI39U,GOOD,8,BUMXA,male,3.808,1.656
FI39U,GOOD,8,KGSET,femelle,3.708,1.851
FI39U,GOOD,8,WIJSS,male,6.413,1.851
FI39U,GOOD,8,VYGFN,femelle,3.085,1.676
FI39U,GOOD,8,HZRUU,femelle,3.942,1.822
A2CA9,POOR,1,VRLFL,male,3.823,1.693
A2CA9,POOR,4,,,,
A2CA9,POOR,8,LIEQU,male,5.932,1.613
A2CA9,POOR,8,TRKJO,femelle,3.167,1.585
A2CA9,POOR,8,NFQDC,femelle,3.712,1.828
A2CA9,GOOD,1,MNCUS,male,6.226,2.048
A2CA9,GOOD,1,UGXPJ,male,3.979,1.683
A2CA9,GOOD,1,,,,
A2CA9,GOOD,4,NVUAO,male,5.371,1.572
A2CA9,GOOD,4,KMOHU,femelle,3.649,1.927
A2CA9,GOOD,4,YHKRA,femelle,3.551,1.769
A2CA9,GOOD,4,WUQOT,femelle,3.589,1.809
A2CA9,GOOD,8,VQHGD,femelle,3.757,1.838
A2CA9,GOOD,8,UXQFZ,femelle,3.55,1.828
A2CA9,GOOD,8,PWBXP,femelle,3.941,1.878
A2CA9,GOOD,8,MXFXE,femelle,3.601,1.718
A2CA9,GOOD,8,WXHGP,femelle,3.694,1.791
A2CA9,GOOD,8,OGUOD,femelle,3.692,1.82
A2CA9,GOOD,8,GBAEH,femelle,3.743,1.738
A2CA9,GOOD,8,EURUO,male,5.134,1.627
A2CA9,GOOD,8,WJHAA,male,5.791,1.81
A2CA9,GOOD,8,SKXHN,femelle,3.745,1.66
A2CA9,GOOD,8,PRZBH,femelle,3.666,1.903
A2CA9,GOOD,8,SSWUB,male,5.102,2.024
A2CA9,GOOD,8,TLGVB,femelle,3.609,2.079
A2CA9,GOOD,8,AKJZX,femelle,3.943,1.785
A2CA9,GOOD,8,BMSMF,male,5.895,1.733
A2CA9,GOOD,8,HHWGQ,femelle,3.665,1.876
WFM3P,POOR,1,NZSNJ,femelle,3.339,1.649
WFM3P,POOR,1,HFRZL,femelle,3.475,1.61
WFM3P,POOR,4,PIAFW,femelle,3.363,1.459
WFM3P,POOR,4,HLFJR,femelle,3.521,1.511
WFM3P,POOR,4,YBRGZ,male,4.389,1.712
WFM3P,POOR,4,MAVJO,male,5.999,1.774
WFM3P,POOR,4,ODULT,femelle,3.41,1.579
WFM3P,POOR,8,UMJYR,femelle,3.054,1.503
WFM3P,POOR,8,NSDXZ,femelle,3.401,1.558
WFM3P,POOR,8,DJLVN,femelle,3.342,1.575
WFM3P,POOR,8,DFYIB,male,4.135,1.577
WFM3P,POOR,8,CNWWO,femelle,3.181,1.569
WFM3P,GOOD,1,NAHSL,femelle,3.629,1.852
WFM3P,GOOD,1,JUSWK,femelle,3.642,1.798
WFM3P,GOOD,1,YFOXE,femelle,3.526,1.887
WFM3P,GOOD,4,KKGFW,femelle,3.487,1.771
WFM3P,GOOD,4,YSMXE,femelle,3.504,1.899
WFM3P,GOOD,4,WISAR,male,4.14,1.81
WFM3P,GOOD,4,CUEVA,male,5.476,1.841
WFM3P,GOOD,8,ESGSP,male,4.183,1.572
WFM3P,GOOD,8,IPXZM,femelle,3.69,1.692
0X7UO,POOR,1,BSGRR,femelle,3.471,1.68
0X7UO,POOR,1,INYMX,male,4.459,1.576
0X7UO,POOR,1,EKJJG,femelle,3.346,1.665
0X7UO,POOR,4,JPIFF,femelle,3.462,1.638
0X7UO,POOR,4,IYPBS,male,4.04,1.516
0X7UO,POOR,8,OGJXS,male,3.885,1.657
0X7UO,POOR,8,KTFJI,male,4.664,1.492
0X7UO,POOR,8,BURDD,male,5.07,1.646
0X7UO,POOR,8,MFNSZ,male,4.851,1.711
0X7UO,POOR,8,WUASH,male,4.374,1.74
0X7UO,POOR,8,ANAIO,femelle,3.564,1.637
0X7UO,GOOD,1,UWATN,femelle,3.596,2.099
0X7UO,GOOD,1,MKMGS,femelle,3.638,1.92
0X7UO,GOOD,1,OCKTT,male,4.847,1.75
0X7UO,GOOD,4,FZZXQ,male,6.116,1.852
0X7UO,GOOD,4,VRDOE,femelle,3.867,2.014
0X7UO,GOOD,4,GYAER,femelle,3.708,1.924
0X7UO,GOOD,4,WQCXA,femelle,3.608,1.929
0X7UO,GOOD,8,MMFKX,femelle,3.866,1.926
0X7UO,GOOD,8,ROUFX,male,6.804,2.044
0X7UO,GOOD,8,XKNTV,femelle,3.955,2.023
0X7UO,GOOD,8,SXDRY,male,5.919,1.731
0X7UO,GOOD,8,HXSTH,male,4.514,1.795
0X7UO,GOOD,8,TBAUH,male,5.741,1.904
0X7UO,GOOD,8,IYANY,male,5.186,1.868
0X7UO,GOOD,8,VVHHM,femelle,3.883,1.848
0X7UO,GOOD,8,FAIMG,femelle,3.76,1.947
0X7UO,GOOD,8,XAKRF,male,6.386,1.964
0X7UO,GOOD,8,PIXMB,male,7.019,1.784
0X7UO,GOOD,8,MRHOK,male,3.961,1.732
8FM8F,POOR,1,LDHCD,male,4.102,1.702
8FM8F,POOR,1,OLCXP,male,3.834,1.776
8FM8F,POOR,4,QVHHE,femelle,3.458,1.911
8FM8F,POOR,4,YTHXO,male,3.986,1.725
8FM8F,POOR,4,NAYEL,femelle,3.301,1.709
8FM8F,POOR,4,FFAJF,male,4.723,1.624
8FM8F,POOR,4,HLTRV,male,3.73,1.595
8FM8F,POOR,4,VJPKT,male,3.798,1.554
8FM8F,POOR,4,JFUHP,femelle,3.366,1.558
8FM8F,POOR,4,WQYFB,femelle,3.177,1.731
8FM8F,POOR,8,EAACK,male,3.86,1.648
8FM8F,POOR,8,BCRKG,male,3.966,1.627
8FM8F,POOR,8,NEEQD,femelle,3.403,1.751
8FM8F,POOR,8,SSPNW,femelle,3.287,1.549
8FM8F,POOR,8,OMGBH,femelle,3.609,1.697
8FM8F,POOR,8,HLNDL,femelle,3.424,1.748
8FM8F,POOR,8,KARHB,femelle,3.444,1.769
8FM8F,GOOD,1,RBJSL,male,6.266,2.038
8FM8F,GOOD,1,EDSKK,male,4.382,1.849
8FM8F,GOOD,1,,,,
8FM8F,GOOD,4,AMDHA,femelle,3.759,1.887
8FM8F,GOOD,4,JWGWR,male,4.41,1.943
8FM8F,GOOD,4,UUVNI,femelle,3.639,1.73
8FM8F,GOOD,4,HZMEJ,femelle,3.581,1.851
8FM8F,GOOD,4,LAFUM,male,7.186,1.993
8FM8F,GOOD,4,JNING,male,4.281,1.751
8FM8F,GOOD,4,WEWBS,femelle,3.707,1.715
8FM8F,GOOD,8,KBSVE,male,4.178,1.842
8FM8F,GOOD,8,CEMLS,femelle,3.794,1.823
8FM8F,GOOD,8,RHRFM,femelle,3.804,1.944
8FM8F,GOOD,8,RLLZS,male,5.573,1.987
8FM8F,GOOD,8,UUZWQ,male,6.133,1.762
8FM8F,GOOD,8,LACNW,male,6.382,1.615
8FM8F,GOOD,8,SYXIO,male,4.941,1.927
8FM8F,GOOD,8,AYLIM,male,3.751,1.871
8FM8F,GOOD,8,RXRLV,femelle,3.598,1.91
8FM8F,GOOD,8,UWWRM,femelle,3.427,1.631
8FM8F,GOOD,8,UFLGB,femelle,3.061,1.822
MNLDO,POOR,8,AKALY,femelle,3.692,1.869
MNLDO,POOR,8,PVQUZ,femelle,3.437,1.552
MNLDO,POOR,8,GOHJQ,male,3.969,1.526
MNLDO,POOR,8,PZJHQ,male,3.836,1.553
MNLDO,POOR,8,NUMHI,male,4.954,1.629
MNLDO,POOR,8,ARIWB,male,4.569,1.564
MNLDO,POOR,8,FRMIT,femelle,3.207,1.458
MNLDO,POOR,8,JOZMN,femelle,3.714,1.643
MNLDO,POOR,8,ASRUY,femelle,3.593,1.696
MNLDO,POOR,8,XIZKV,male,4.007,1.73
MNLDO,POOR,8,EEFQT,femelle,3.409,1.813
MNLDO,POOR,8,YBPYU,male,3.854,1.444
MNLDO,GOOD,1,FAKYN,male,5,1.687
MNLDO,GOOD,1,OFBXO,femelle,3.771,1.888
MNLDO,GOOD,4,DZQMQ,femelle,4.033,1.87
MNLDO,GOOD,4,YVGRQ,male,6.755,1.934
MNLDO,GOOD,4,PSKIA,male,6.734,1.833
MNLDO,GOOD,4,VJWDA,femelle,3.444,1.828
MNLDO,GOOD,4,FUOPN,femelle,3.851,1.939
MNLDO,GOOD,4,XIGMM,male,4.528,1.895
MNLDO,GOOD,8,FSENC,male,7.336,2.022
MNLDO,GOOD,8,WSQBP,male,7.753,2.098
MNLDO,GOOD,8,GVSGV,male,6.598,1.979
MNLDO,GOOD,8,XECUA,femelle,4.044,2.146
MNLDO,GOOD,8,NDLRB,femelle,4.249,1.95
MNLDO,GOOD,8,COFKF,male,6.576,1.819
MNLDO,GOOD,8,YDZHG,male,4.749,1.609
MNLDO,GOOD,8,RDDEL,male,4.088,1.743
3GLGK,POOR,1,EQRGH,male,3.852,1.498
3GLGK,POOR,1,FJXQI,femelle,2.734,1.539
3GLGK,POOR,4,FGGYC,femelle,3.04,1.56
3GLGK,POOR,4,BVSGX,femelle,3.056,1.439
3GLGK,POOR,4,RAURC,male,4.043,1.524
3GLGK,POOR,4,PBIPJ,male,4.255,1.668
3GLGK,GOOD,1,YYWBF,femelle,3.865,2.014
3GLGK,GOOD,4,SMJHL,male,5.352,1.942
3GLGK,GOOD,4,JKSCA,male,6.806,1.763
3GLGK,GOOD,4,NCNXW,femelle,3.895,1.823
3GLGK,GOOD,4,WWUVK,femelle,3.716,1.818
P9AZ6,POOR,1,,,,
P9AZ6,GOOD,1,DOIBW,male,3.619,1.474
P9AZ6,GOOD,1,BNNJL,male,5.059,1.632
P9AZ6,GOOD,1,,,,
NOS2X,POOR,4,MQGQM,male,4.662,1.759
NOS2X,POOR,4,IWHDN,femelle,3.155,1.577
NOS2X,POOR,1,VYBFA,male,3.796,1.492
NOS2X,POOR,1,,,,
NOS2X,POOR,4,KZVKG,male,3.731,1.585
NOS2X,POOR,4,RMUDH,male,3.955,1.46
NOS2X,POOR,4,MNQIZ,femelle,3.133,1.453
NOS2X,POOR,8,NTVLQ,male,3.487,1.518
NOS2X,POOR,8,DPDRC,male,3.681,1.507
NOS2X,POOR,8,QDKXT,male,3.884,1.665
NOS2X,POOR,8,KKISR,male,3.634,1.416
NOS2X,POOR,8,OCFHF,male,3.573,1.452
NOS2X,POOR,8,GDVDR,male,3.79,1.58
NOS2X,POOR,8,MMRCN,male,3.821,1.541
NOS2X,POOR,8,SYQHD,femelle,3.127,1.576
NOS2X,GOOD,1,SAMAC,male,3.961,1.85
NOS2X,GOOD,1,GNCJD,femelle,3.572,1.782
NOS2X,GOOD,1,,,,
NOS2X,GOOD,4,ICEYM,femelle,3.603,1.808
NOS2X,GOOD,4,DBSTA,femelle,3.625,1.734
NOS2X,GOOD,4,TSSYL,male,4.67,1.685
NOS2X,GOOD,4,AQRPM,male,3.685,1.764
NOS2X,GOOD,4,GFFZP,male,4.368,1.682
NOS2X,GOOD,4,TERVL,femelle,3.319,1.856
NOS2X,GOOD,4,DMNUM,male,6.655,1.823
NOS2X,GOOD,4,XIZHR,femelle,3.42,1.745
NOS2X,GOOD,8,AQEZL,male,3.503,1.617
NOS2X,GOOD,8,THWUD,femelle,3.609,1.839
NOS2X,GOOD,8,FSOSE,male,5.948,1.612
NOS2X,GOOD,8,QGJXT,femelle,3.623,1.799
NOS2X,GOOD,8,PGMAS,femelle,3.357,1.599
NOS2X,GOOD,8,FFERI,male,3.844,1.515
NOS2X,GOOD,8,XWLQL,male,4.953,1.852
NOS2X,GOOD,8,KEINC,male,4.207,1.798
2ZFOF,POOR,1,,,,
38K6I,POOR,1,XUBCM,femelle,3.574,1.842
38K6I,POOR,4,BLKSZ,femelle,3.472,1.696
38K6I,POOR,4,AOZQU,male,4.165,1.467
38K6I,POOR,4,KLZKF,femelle,3.396,1.71
38K6I,POOR,8,LHVCY,femelle,3.123,1.61
38K6I,GOOD,1,QJJQB,femelle,3.707,1.946
38K6I,GOOD,4,IZJSM,male,6.2,1.788
38K6I,GOOD,4,YMAFX,male,6.188,1.812
38K6I,GOOD,4,UQOEK,male,5.031,1.771
38K6I,GOOD,4,RYYNV,femelle,3.91,1.682
38K6I,GOOD,8,FJDOC,femelle,3.885,1.753
38K6I,GOOD,8,JGXOX,femelle,4.006,1.813
38K6I,GOOD,8,ULGLN,femelle,3.801,1.792
38K6I,GOOD,8,BUYTN,femelle,3.968,1.984
38K6I,GOOD,8,TJFGO,femelle,3.427,1.74
38K6I,GOOD,8,KLMYL,male,6.777,1.9
38K6I,GOOD,8,HQJNQ,male,3.877,1.74
DP2SR,POOR,1,LFCXB,femelle,3.698,1.669
DP2SR,POOR,1,UOTTR,male,3.7,1.581
DP2SR,POOR,8,AYJVT,male,4.045,1.477
DP2SR,POOR,8,IIYLI,femelle,3.388,1.555
DP2SR,GOOD,1,QDFYP,femelle,3.9,1.998
DP2SR,GOOD,1,WHOOM,male,6.081,1.656
DP2SR,GOOD,8,MEYYE,male,6.945,1.988
DP2SR,GOOD,8,HFPZP,male,6.925,1.598
DP2SR,GOOD,8,DAXIJ,male,7.358,1.823
DP2SR,GOOD,8,RHZFR,male,6.201,1.905
DP2SR,GOOD,8,HIXQU,male,7.287,1.86
DP2SR,GOOD,8,LYNTB,male,6.559,1.691
DP2SR,GOOD,8,ABHYP,male,4.148,1.723
DP2SR,GOOD,8,VKJXJ,male,4.848,1.883
KC2FS,GOOD,1,NIDRE,femelle,3.537,1.806
KC2FS,GOOD,1,JHMQF,femelle,3.412,1.731
KC2FS,GOOD,4,RXIVG,male,5.797,1.896
KC2FS,GOOD,4,EEXOB,femelle,3.706,1.712
KC2FS,GOOD,4,HWJUF,femelle,3.268,1.47
9BL3B,POOR,1,VFNUK,male,3.682,1.45
9BL3B,POOR,1,PWPIQ,male,3.798,1.567
9BL3B,POOR,4,RMBDD,femelle,3.485,1.625
9BL3B,POOR,4,YLNMK,male,3.709,1.683
9BL3B,POOR,4,ONHDN,femelle,3.295,1.52
9BL3B,POOR,8,KTTPG,femelle,3.335,1.589
9BL3B,POOR,8,OJIPH,femelle,3.387,1.612
9BL3B,POOR,8,RNNYI,male,4.001,1.811
9BL3B,POOR,8,AOALB,femelle,3.459,1.455
9BL3B,POOR,8,NFHZQ,male,4.821,1.711
9BL3B,POOR,8,TCYRB,male,3.991,1.556
9BL3B,POOR,8,OZCNE,male,3.981,1.355
9BL3B,GOOD,1,FWVTO,male,4.502,1.886
9BL3B,GOOD,1,ZAMEH,male,4.082,1.829
9BL3B,GOOD,1,BXOMJ,femelle,3.55,1.752
9BL3B,GOOD,4,QSTNJ,femelle,3.822,1.986
9BL3B,GOOD,4,CTDBP,femelle,3.607,1.826
9BL3B,GOOD,4,LGLXS,male,4.212,1.768
9BL3B,GOOD,4,PRFPF,male,4.803,1.812
9BL3B,GOOD,4,HRZQP,male,5.533,1.768
9BL3B,GOOD,4,KYEEX,male,6.655,1.77
9BL3B,GOOD,4,ZAEEK,male,6.907,1.987
9BL3B,GOOD,4,HJHWK,femelle,3.48,1.834
9BL3B,GOOD,8,ZJOWI,femelle,3.837,1.808
9BL3B,GOOD,8,NSILU,male,5.105,1.726
9BL3B,GOOD,8,FUABD,male,5.153,1.695
9BL3B,GOOD,8,MBNGH,male,3.96,1.57
9BL3B,GOOD,8,OLIAH,male,6.084,1.853
9BL3B,GOOD,8,UBAYB,male,6.458,2.037
9BL3B,GOOD,8,AGAGF,femelle,3.8,1.656
9BL3B,GOOD,8,TZFON,femelle,3.601,1.962
9BL3B,GOOD,8,MMTPX,male,7.35,1.982
9BL3B,GOOD,8,FPTXQ,male,7.247,1.89
9BL3B,GOOD,8,CRPGN,male,6.646,1.889
9BL3B,GOOD,8,JGOXU,male,6.706,1.772
9BL3B,GOOD,8,LRKIP,male,4.513,1.654
9BL3B,GOOD,8,ZUYMJ,male,6.072,1.731
9BL3B,GOOD,8,ASYEJ,male,4.408,1.719
UI1AR,POOR,1,KPXCG,male,3.794,1.477
UI1AR,POOR,1,IVQIU,femelle,3.225,1.611
UI1AR,POOR,4,OSMWF,femelle,3.634,1.767
UI1AR,POOR,4,ROGYC,femelle,3.364,1.644
UI1AR,POOR,4,GRWVO,femelle,3.464,1.554
UI1AR,POOR,4,VHUMG,male,3.593,1.617
UI1AR,POOR,4,IAMPR,male,4.09,1.645
UI1AR,POOR,4,ADKBP,male,4.158,1.524
UI1AR,POOR,4,EQAOW,male,4.107,1.58
UI1AR,POOR,4,BGTHP,male,5.307,1.506
UI1AR,POOR,4,LIDDH,male,4.397,1.58
UI1AR,POOR,4,HGVRW,male,3.976,1.458
UI1AR,POOR,4,SGHMA,femelle,3.336,1.684
UI1AR,POOR,4,FMTGC,femelle,3.409,1.621
UI1AR,POOR,8,NFNGW,male,3.562,1.562
UI1AR,POOR,8,YEYDO,femelle,3.358,1.656
UI1AR,POOR,8,DFFDD,male,4.515,1.571
UI1AR,POOR,8,HKYMK,femelle,3.216,1.631
UI1AR,POOR,8,GMPMS,male,3.311,1.496
UI1AR,POOR,8,HQGBC,femelle,3.479,1.505
UI1AR,POOR,8,CGHNM,femelle,3.477,1.582
UI1AR,POOR,8,ZQUKL,femelle,3.245,1.61
UI1AR,POOR,8,HQUIU,femelle,3.265,1.518
UI1AR,POOR,8,XYERN,femelle,3.082,1.561
UI1AR,GOOD,1,WMPXV,male,7.305,2.116
UI1AR,GOOD,1,WDRZN,femelle,3.416,1.726
UI1AR,GOOD,1,SPOYE,femelle,3.673,1.869
UI1AR,GOOD,4,TJXTJ,male,6.664,2.038
UI1AR,GOOD,4,KJFGY,male,5.873,1.718
UI1AR,GOOD,4,BFXDE,male,4.402,1.737
UI1AR,GOOD,4,ZWCOH,femelle,3.578,1.754
UI1AR,GOOD,4,,,,
UI1AR,GOOD,4,,,,
UI1AR,GOOD,8,QSNJY,femelle,3.797,1.741
UI1AR,GOOD,8,MHXFY,male,7.08,1.697
UI1AR,GOOD,8,RTJKJ,male,7.328,1.947
UI1AR,GOOD,8,XORMK,femelle,3.608,1.866
UI1AR,GOOD,8,VOBCS,femelle,3.504,1.751
UI1AR,GOOD,8,FZYHL,femelle,3.548,1.846
UI1AR,GOOD,8,BEMRI,male,6.364,1.733
UI1AR,GOOD,8,IKRFY,femelle,3.63,1.775
UI1AR,GOOD,8,EZYZH,femelle,3.741,1.759
UI1AR,GOOD,8,JKEFM,femelle,3.568,1.902
UI1AR,GOOD,8,ONLSW,male,6.275,1.789
UI1AR,GOOD,8,IJISY,femelle,3.534,1.752
UI1AR,GOOD,8,VFDFU,male,5.461,1.749
UI1AR,GOOD,8,VJKXV,male,5.588,1.611
UI1AR,GOOD,8,TBYKJ,male,6.645,1.832
UI1AR,GOOD,8,ZEZZF,femelle,3.654,1.77
UI1AR,GOOD,8,SLWGE,femelle,3.765,1.752
L7KAL,POOR,1,RTQHC,male,5.746,1.481
L7KAL,POOR,1,VCKTU,femelle,3.209,1.549
L7KAL,POOR,1,WVDSO,femelle,3.436,1.767
L7KAL,POOR,4,LGDAB,femelle,3.658,1.729
L7KAL,POOR,4,GSGZS,femelle,3.452,1.523
L7KAL,POOR,4,FEVPX,male,3.896,1.521
L7KAL,POOR,4,IBZDE,male,4.369,1.526
L7KAL,POOR,8,ZSHDG,male,3.83,1.598
L7KAL,POOR,8,VQUHF,male,4.916,1.606
L7KAL,GOOD,1,XANVH,femelle,3.565,1.994
L7KAL,GOOD,1,AFOAN,male,4.005,1.684
L7KAL,GOOD,1,QFGSU,femelle,3.671,1.701
L7KAL,GOOD,4,KTVNR,femelle,3.644,1.817
L7KAL,GOOD,4,XJLQE,femelle,3.912,2.04
L7KAL,GOOD,4,SCGID,male,6.929,2.019
L7KAL,GOOD,4,PTWCP,femelle,3.897,1.923
10O54,POOR,4,PCYFF,femelle,3.543,1.516
10O54,POOR,4,QQYRB,male,3.968,1.578
10O54,POOR,1,,,,
