date_treatment,id_mere,diet,density,boite_petri,Id_adulte,date_adulte,sex,forceps_L,pronotum
31-01-2025,PVXYT,POOR,8,370,HHSSF,07-04-2025,male,4.423,1.514
31-01-2025,PVXYT,POOR,8,370,ZLKMU,14-04-2025,femelle,3.376,1.633
31-01-2025,PVXYT,POOR,8,370,VYHCW,21-04-2025,femelle,3.134,1.499
31-01-2025,PVXYT,POOR,8,370,SIUNK,24-04-2025,male,3.427,1.339
31-01-2025,PVXYT,POOR,8,371,,,,,
31-01-2025,PVXYT,GOOD,1,372,NIKNR,27-03-2025,femelle,4.057,1.807
31-01-2025,RZCRL,POOR,1,380,,,,,
31-01-2025,RZCRL,POOR,8,384,TKKQY,08-04-2025,male,3.295,1.578
31-01-2025,RZCRL,POOR,8,384,QJENO,08-04-2025,femelle,3.53,1.613
31-01-2025,RZCRL,GOOD,1,386,YKFPZ,01-04-2025,male,3.87,1.745
31-01-2025,RZCRL,GOOD,4,388,KKESS,24-03-2025,femelle,3.63,1.752
31-01-2025,RZCRL,GOOD,4,388,BROTW,24-03-2025,femelle,3.79,1.766
31-01-2025,RZCRL,GOOD,4,388,FTLUD,26-03-2025,femelle,3.552,1.947
31-01-2025,RZCRL,GOOD,8,389,KXJVV,24-03-2025,femelle,3.803,1.796
31-01-2025,RZCRL,GOOD,8,389,CXGJL,24-03-2025,femelle,3.816,1.869
31-01-2025,RZCRL,GOOD,8,389,ABHLB,24-03-2025,femelle,3.656,1.635
31-01-2025,RZCRL,GOOD,8,389,KCADX,24-03-2025,male,3.803,1.702
31-01-2025,RZCRL,GOOD,8,389,GNXIX,27-03-2025,male,3.672,1.589
31-01-2025,RZCRL,GOOD,8,390,NPIHK,24-03-2025,male,5.778,1.742
31-01-2025,RZCRL,GOOD,8,390,JKXKD,24-03-2025,femelle,3.433,1.626
31-01-2025,RZCRL,GOOD,8,390,APNHR,24-03-2025,femelle,3.539,1.764
31-01-2025,RZCRL,GOOD,8,390,GVOJE,26-03-2025,male,4.027,1.478
31-01-2025,RZCRL,GOOD,8,390,MRVYI,26-03-2025,femelle,3.636,1.664
31-01-2025,RZCRL,GOOD,8,390,HYIBD,31-03-2025,male,4.417,1.734
31-01-2025,RZCRL,GOOD,8,390,DJUXC,31-03-2025,femelle,3.727,1.912
31-01-2025,DQQHS,POOR,1,391,IBLBA,14-04-2025,femelle,3.481,1.644
31-01-2025,DQQHS,POOR,1,392,,,,,
31-01-2025,DQQHS,POOR,1,393,,,,,
31-01-2025,DQQHS,POOR,4,396,HVSCA,07-04-2025,male,3.903,1.692
31-01-2025,DQQHS,POOR,4,396,SPYHQ,17-04-2025,male,4.282,1.671
31-01-2025,DQQHS,POOR,4,396,JUITX,21-04-2025,femelle,3.335,1.689
31-01-2025,DQQHS,POOR,4,397,CXQFP,07-04-2025,male,4.187,1.599
31-01-2025,DQQHS,POOR,8,399,MLSNP,04-04-2025,femelle,3.494,1.474
31-01-2025,DQQHS,POOR,8,399,MFLFR,04-04-2025,femelle,3.562,1.697
31-01-2025,DQQHS,POOR,8,399,ONSYQ,07-04-2025,femelle,3.583,1.747
31-01-2025,DQQHS,POOR,8,399,WSMZP,14-04-2025,male,3.576,1.685
31-01-2025,DQQHS,POOR,8,399,YIXCT,21-04-2025,femelle,3.228,1.678
31-01-2025,DQQHS,POOR,8,399,STZZN,21-04-2025,femelle,3.141,1.55
31-01-2025,DQQHS,POOR,8,400,KZGQG,09-04-2025,male,3.405,1.616
31-01-2025,DQQHS,POOR,8,401,,,,,
31-01-2025,DQQHS,GOOD,1,402,HVWVC,07-04-2025,male,3.789,1.412
31-01-2025,DQQHS,GOOD,1,403,YKXDT,25-03-2025,male,5.457,1.896
31-01-2025,DQQHS,GOOD,1,404,,,,,
31-01-2025,DQQHS,GOOD,4,406,YBKRG,20-03-2025,male,5.635,1.91
31-01-2025,DQQHS,GOOD,4,406,VGKMR,24-03-2025,male,3.782,1.804
31-01-2025,DQQHS,GOOD,4,406,VDVAL,24-03-2025,femelle,3.599,1.868
31-01-2025,DQQHS,GOOD,4,407,XTLQD,24-03-2025,male,5.696,1.914
31-01-2025,DQQHS,GOOD,4,407,IQIUQ,24-03-2025,male,5.537,1.899
31-01-2025,DQQHS,GOOD,4,407,QLQLS,24-03-2025,femelle,3.631,1.846
31-01-2025,DQQHS,GOOD,4,408,DGPQH,24-03-2025,male,6.088,1.96
31-01-2025,DQQHS,GOOD,4,408,ZQSBF,24-03-2025,male,4.025,1.836
31-01-2025,DQQHS,GOOD,4,408,PRCNG,24-03-2025,femelle,3.978,1.986
31-01-2025,DQQHS,GOOD,4,408,IUOWZ,24-03-2025,femelle,3.758,1.786
31-01-2025,DQQHS,GOOD,8,409,QPEYP,21-03-2025,femelle,3.895,1.955
31-01-2025,DQQHS,GOOD,8,409,LJCBO,21-03-2025,femelle,3.704,1.777
31-01-2025,DQQHS,GOOD,8,409,ZFCDD,24-03-2025,male,5.003,1.846
31-01-2025,DQQHS,GOOD,8,409,NFGBD,24-03-2025,male,4.07,1.679
31-01-2025,DQQHS,GOOD,8,409,NZBRS,24-03-2025,femelle,3.849,1.95
31-01-2025,DQQHS,GOOD,8,409,YVMKY,24-03-2025,femelle,3.557,1.875
31-01-2025,DQQHS,GOOD,8,409,JAXOQ,24-03-2025,femelle,3.79,1.971
31-01-2025,DQQHS,GOOD,8,409,ALIPT,28-03-2025,male,3.857,1.556
31-01-2025,DQQHS,GOOD,8,410,YMXMD,26-03-2025,femelle,4.001,2.081
31-01-2025,DQQHS,GOOD,8,410,VBMPK,26-03-2025,femelle,3.797,2.195
31-01-2025,DQQHS,GOOD,8,410,ENNTL,27-03-2025,male,7.295,1.993
31-01-2025,DQQHS,GOOD,8,410,FCOJW,28-03-2025,male,3.722,1.599
31-01-2025,8WWES,POOR,1,413,,,,,
31-01-2025,8WWES,POOR,1,414,,,,,
31-01-2025,8WWES,POOR,4,417,VGXJF,07-04-2025,femelle,3.463,1.769
31-01-2025,8WWES,POOR,4,417,DDWWH,10-04-2025,femelle,3.519,1.73
31-01-2025,8WWES,POOR,4,418,,,,,
31-01-2025,8WWES,POOR,4,418,,,,,
31-01-2025,8WWES,POOR,4,418,,,,,
31-01-2025,8WWES,POOR,8,419,BTENN,04-04-2025,femelle,3.428,1.768
31-01-2025,8WWES,POOR,8,420,YVRAR,07-04-2025,femelle,3.356,1.71
31-01-2025,8WWES,POOR,8,420,SLHNW,07-04-2025,femelle,3.289,1.562
31-01-2025,8WWES,POOR,8,420,RPOCC,21-04-2025,femelle,3.373,1.842
31-01-2025,8WWES,GOOD,1,421,FXZMG,27-03-2025,femelle,3.803,1.929
31-01-2025,8WWES,GOOD,1,422,SQYUD,31-03-2025,femelle,3.643,1.966
31-01-2025,8WWES,GOOD,4,423,NBKDD,27-03-2025,femelle,3.581,1.899
31-01-2025,8WWES,GOOD,4,423,SBXCO,27-03-2025,femelle,3.526,1.822
31-01-2025,8WWES,GOOD,4,423,GYULZ,28-03-2025,femelle,3.409,1.714
31-01-2025,8WWES,GOOD,4,423,ZXJKG,31-03-2025,male,3.516,1.605
31-01-2025,8WWES,GOOD,4,424,NENYV,28-03-2025,male,4.992,1.665
31-01-2025,8WWES,GOOD,4,424,NMDGK,31-03-2025,male,3.681,1.646
31-01-2025,8WWES,GOOD,4,424,XSKHB,31-03-2025,male,3.567,1.887
31-01-2025,8WWES,GOOD,1,425,SMDTM,28-03-2025,male,3.994,1.636
31-01-2025,8WWES,GOOD,8,426,SGLJP,20-03-2025,femelle,3.56,1.558
31-01-2025,8WWES,GOOD,8,426,LFWHP,21-03-2025,femelle,3.648,1.595
31-01-2025,8WWES,GOOD,8,426,USTUZ,24-03-2025,male,5.475,1.976
31-01-2025,8WWES,GOOD,8,426,OYOOM,24-03-2025,male,6.685,1.773
31-01-2025,8WWES,GOOD,8,426,YUECG,24-03-2025,male,6.002,1.695
31-01-2025,8WWES,GOOD,8,426,WHGYK,24-03-2025,femelle,3.591,1.712
31-01-2025,8WWES,GOOD,8,426,ROHNI,24-03-2025,femelle,3.498,1.847
31-01-2025,8WWES,GOOD,8,427,MYBRK,24-03-2025,male,4.071,1.774
31-01-2025,8WWES,GOOD,8,427,NICOF,24-03-2025,male,4.778,1.773
31-01-2025,8WWES,GOOD,8,427,HGUPZ,24-03-2025,male,5.724,1.759
31-01-2025,8WWES,GOOD,8,427,IQROA,24-03-2025,male,4.701,1.801
31-01-2025,8WWES,GOOD,8,427,LXGHR,24-03-2025,femelle,3.503,1.831
31-01-2025,8WWES,GOOD,8,427,MSLMT,24-03-2025,femelle,3.674,1.808
31-01-2025,8WWES,GOOD,8,427,ARCZU,24-03-2025,femelle,3.571,1.926
31-01-2025,8WWES,GOOD,8,427,AMFYQ,27-03-2025,femelle,3.419,1.547
03-02-2025,S35X0,POOR,1,428,WCBLU,14-04-2025,femelle,3.309,1.442
03-02-2025,S35X0,POOR,4,430,QLJPI,07-04-2025,male,3.701,1.532
03-02-2025,S35X0,POOR,4,430,XVPSB,07-04-2025,femelle,2.976,1.67
03-02-2025,S35X0,POOR,4,430,DVWLO,07-04-2025,femelle,3.768,1.63
03-02-2025,S35X0,POOR,4,430,HUUEQ,10-04-2025,male,3.483,1.428
03-02-2025,S35X0,POOR,4,431,ZTYZI,08-04-2025,femelle,3.326,1.673
03-02-2025,S35X0,POOR,4,431,JALZD,14-04-2025,femelle,3.43,1.543
03-02-2025,S35X0,POOR,8,432,TQUMB,03-04-2025,femelle,3.137,1.634
03-02-2025,S35X0,POOR,8,432,KIYMK,07-04-2025,femelle,3.64,1.692
03-02-2025,S35X0,POOR,8,432,KIIAH,07-04-2025,femelle,3.277,1.421
03-02-2025,S35X0,POOR,8,432,HBLYX,10-04-2025,male,3.935,1.454
03-02-2025,S35X0,POOR,8,432,ECKUH,14-04-2025,male,4.01,1.542
03-02-2025,S35X0,POOR,8,432,LVBPT,18-04-2025,male,4.558,1.51
03-02-2025,S35X0,POOR,4,433,FGXVG,08-04-2025,femelle,3.423,1.582
03-02-2025,S35X0,POOR,4,433,CIAUX,21-04-2025,male,4.296,1.533
03-02-2025,S35X0,POOR,4,433,CNSKC,21-04-2025,male,3.765,1.475
03-02-2025,S35X0,GOOD,1,434,DDZEA,26-03-2025,male,4.327,1.736
03-02-2025,S35X0,GOOD,1,435,NRIMA,15-04-2025,femelle,3.575,1.844
03-02-2025,S35X0,GOOD,4,436,KTTBJ,21-03-2025,male,6.849,1.747
03-02-2025,S35X0,GOOD,4,436,QMLQL,21-03-2025,femelle,3.617,1.81
03-02-2025,S35X0,GOOD,4,436,YFKPN,24-03-2025,femelle,3.613,1.836
03-02-2025,S35X0,GOOD,4,436,KRDLT,24-03-2025,femelle,3.846,1.767
03-02-2025,S35X0,GOOD,8,437,XCFNY,24-03-2025,femelle,3.827,1.889
03-02-2025,S35X0,GOOD,8,437,WVERO,24-03-2025,male,5.239,1.766
03-02-2025,S35X0,GOOD,8,437,XKMOH,24-03-2025,femelle,3.823,1.992
03-02-2025,S35X0,GOOD,8,437,DISTW,24-03-2025,male,6.106,1.714
03-02-2025,S35X0,GOOD,8,437,XTYQJ,24-03-2025,male,6.423,1.916
03-02-2025,S35X0,GOOD,8,437,YUYIF,24-03-2025,femelle,3.646,1.82
03-02-2025,S35X0,GOOD,8,437,ZVTBC,26-03-2025,femelle,3.705,1.548
03-02-2025,S35X0,GOOD,8,438,EVFWH,24-03-2025,male,5.654,1.726
03-02-2025,S35X0,GOOD,8,438,LVPJX,24-03-2025,femelle,3.716,1.842
03-02-2025,S35X0,GOOD,8,438,KSKWH,25-03-2025,male,4.06,1.678
03-02-2025,S35X0,GOOD,8,438,XMEBW,26-03-2025,male,5.85,1.898
03-02-2025,S35X0,GOOD,8,438,NNRPZ,26-03-2025,male,6.67,1.769
03-02-2025,S35X0,GOOD,8,438,COVKY,26-03-2025,femelle,3.876,1.778
03-02-2025,S35X0,GOOD,8,438,ULZXM,27-03-2025,male,6.311,1.904
03-02-2025,9L8TD,POOR,1,439,WVRDR,07-04-2025,femelle,3.158,1.682
03-02-2025,9L8TD,POOR,1,440,OAEUE,14-04-2025,femelle,3.341,1.589
03-02-2025,9L8TD,POOR,8,442,YCFJC,01-04-2025,femelle,3.574,1.603
03-02-2025,9L8TD,POOR,8,442,GLHJL,01-04-2025,femelle,3.539,1.722
03-02-2025,9L8TD,POOR,8,442,BAKMH,03-04-2025,femelle,3.462,1.544
03-02-2025,9L8TD,POOR,8,442,CHOWQ,03-04-2025,femelle,3.432,1.741
03-02-2025,9L8TD,GOOD,1,443,BBMAA,26-03-2025,male,5.578,1.822
03-02-2025,9L8TD,GOOD,1,444,BWTDK,25-03-2025,femelle,3.418,1.75
03-02-2025,9L8TD,GOOD,4,445,RMSYV,24-03-2025,male,4.863,1.828
03-02-2025,9L8TD,GOOD,4,445,YQAYT,26-03-2025,male,5.546,1.857
03-02-2025,9L8TD,GOOD,8,446,OUSYP,24-03-2025,male,6.468,1.57
03-02-2025,9L8TD,GOOD,8,446,IBNSH,24-03-2025,femelle,3.474,1.713
03-02-2025,9L8TD,GOOD,8,446,KZSQS,24-03-2025,femelle,3.484,1.74
03-02-2025,9L8TD,GOOD,8,446,OTOVI,26-03-2025,femelle,3.932,1.946
03-02-2025,Y8XC2,POOR,1,447,IYRFU,14-04-2025,male,3.543,1.486
03-02-2025,Y8XC2,POOR,4,449,XQDRD,16-04-2025,femelle,3.124,1.567
03-02-2025,Y8XC2,POOR,8,450,PSIKH,07-04-2025,femelle,3.318,1.788
03-02-2025,Y8XC2,POOR,8,450,ACIAO,07-04-2025,femelle,3.042,1.514
03-02-2025,Y8XC2,POOR,8,450,RSXCQ,07-04-2025,femelle,3.2,1.6
03-02-2025,Y8XC2,POOR,8,450,YWAWY,10-04-2025,male,3.187,1.577
03-02-2025,Y8XC2,POOR,8,450,PKIEX,10-04-2025,femelle,3.384,1.661
03-02-2025,Y8XC2,GOOD,1,451,BLNFO,25-03-2025,male,3.917,1.727
03-02-2025,Y8XC2,GOOD,4,454,YFYKW,24-03-2025,femelle,3.374,1.847
03-02-2025,Y8XC2,GOOD,4,454,UBXCZ,24-03-2025,femelle,3.226,1.781
03-02-2025,Y8XC2,GOOD,4,454,FDZVB,26-03-2025,femelle,3.516,1.779
03-02-2025,Y8XC2,GOOD,4,455,RWZCI,28-03-2025,male,5.156,1.818
03-02-2025,Y8XC2,GOOD,4,455,BALML,28-03-2025,femelle,3.343,1.556
03-02-2025,Y8XC2,GOOD,8,456,YVFTO,25-03-2025,male,3.94,1.684
03-02-2025,Y8XC2,GOOD,8,456,UBZJM,26-03-2025,male,5.202,1.78
03-02-2025,Y8XC2,GOOD,8,456,QEXTV,27-03-2025,male,4.153,1.704
03-02-2025,Y8XC2,GOOD,8,456,OCLIJ,31-03-2025,male,3.942,1.739
03-02-2025,Y8XC2,GOOD,8,456,LRJKV,31-03-2025,femelle,3.558,1.807
03-02-2025,FWB8T,POOR,1,457,JXIHW,10-04-2025,male,3.862,1.575
03-02-2025,FWB8T,POOR,4,461,EHYGM,07-04-2025,male,3.909,1.535
03-02-2025,FWB8T,POOR,4,461,QRDAL,10-04-2025,male,3.866,1.655
03-02-2025,FWB8T,POOR,4,461,XXXYO,10-04-2025,femelle,3.22,1.683
03-02-2025,FWB8T,POOR,4,461,UJBWE,14-04-2025,femelle,3.095,1.533
03-02-2025,FWB8T,POOR,4,462,BSELO,24-04-2025,male,3.683,1.509
03-02-2025,FWB8T,POOR,4,463,,,,,
03-02-2025,FWB8T,POOR,8,464,XQRYL,07-04-2025,male,5.092,1.69
03-02-2025,FWB8T,POOR,8,464,HJHQK,07-04-2025,femelle,3.071,1.689
03-02-2025,FWB8T,POOR,8,464,AWWIU,10-04-2025,male,4.222,1.392
03-02-2025,FWB8T,POOR,8,464,RUMHI,14-04-2025,femelle,3.479,1.506
03-02-2025,FWB8T,POOR,8,464,VKSBW,21-04-2025,male,3.654,1.541
03-02-2025,FWB8T,POOR,8,464,RSNUP,21-04-2025,male,4.03,1.703
03-02-2025,FWB8T,POOR,8,465,UQWXG,07-04-2025,male,5.269,1.692
03-02-2025,FWB8T,POOR,8,465,AQLHB,07-04-2025,femelle,3.268,1.674
03-02-2025,FWB8T,POOR,8,465,ICTGR,07-04-2025,femelle,3.283,1.606
03-02-2025,FWB8T,POOR,8,465,DCXZJ,07-04-2025,femelle,3.183,1.564
03-02-2025,FWB8T,GOOD,1,466,CCEGV,27-03-2025,femelle,3.636,1.759
03-02-2025,FWB8T,GOOD,1,467,PFBYY,28-03-2025,femelle,3.553,1.725
03-02-2025,FWB8T,GOOD,1,468,IBOYW,28-03-2025,male,5.741,1.672
03-02-2025,FWB8T,GOOD,1,469,YNQUL,31-03-2025,male,4.904,1.818
03-02-2025,FWB8T,GOOD,4,471,UIPAK,24-03-2025,male,5.999,1.847
03-02-2025,FWB8T,GOOD,4,471,DKKEG,24-03-2025,male,5.518,1.818
03-02-2025,FWB8T,GOOD,4,471,YBGQV,24-03-2025,femelle,3.579,1.78
03-02-2025,FWB8T,GOOD,4,472,TGVJC,28-03-2025,male,4.74,1.781
03-02-2025,FWB8T,GOOD,4,472,XZAXX,31-03-2025,femelle,3.455,1.718
03-02-2025,FWB8T,GOOD,4,472,LEENV,31-03-2025,male,3.651,1.767
03-02-2025,FWB8T,GOOD,4,473,XOYFD,31-03-2025,male,4.297,1.972
03-02-2025,FWB8T,GOOD,8,474,DRSTD,24-03-2025,femelle,3.523,1.682
03-02-2025,FWB8T,GOOD,8,474,ZXOJK,24-03-2025,femelle,3.499,1.867
03-02-2025,FWB8T,GOOD,8,474,ANLRK,26-03-2025,male,7.321,1.708
03-02-2025,FWB8T,GOOD,8,474,INQWE,27-03-2025,male,6.418,1.954
03-02-2025,FWB8T,GOOD,8,474,RGQGC,27-03-2025,male,5.993,1.778
03-02-2025,FWB8T,GOOD,8,474,FJBAC,27-03-2025,femelle,3.767,1.835
03-02-2025,FWB8T,GOOD,8,474,IAIQN,28-03-2025,male,5.894,1.829
03-02-2025,FWB8T,GOOD,8,475,JMPKC,31-03-2025,male,6.932,1.786
03-02-2025,FWB8T,GOOD,8,475,ROTCH,01-04-2025,male,6.305,1.786
03-02-2025,FWB8T,GOOD,8,475,BCEGH,01-04-2025,male,3.706,1.757
03-02-2025,FSVCY,POOR,1,476,,,,,
03-02-2025,FSVCY,POOR,4,479,QVZDK,07-04-2025,male,3.207,1.588
03-02-2025,FSVCY,POOR,4,479,XUWNL,10-04-2025,male,3.673,1.581
03-02-2025,FSVCY,POOR,4,480,VFKXE,21-04-2025,male,4.824,1.705
03-02-2025,FSVCY,POOR,4,480,UBQKJ,25-04-2025,femelle,3.343,1.628
03-02-2025,FSVCY,GOOD,1,482,XGGZY,27-03-2025,femelle,3.877,1.877
03-02-2025,FSVCY,GOOD,1,483,YWVIL,02-04-2025,femelle,3.476,1.824
03-02-2025,FSVCY,GOOD,1,484,,,,,
03-02-2025,FSVCY,GOOD,4,486,GUVEW,26-03-2025,femelle,3.674,1.868
03-02-2025,FSVCY,GOOD,4,487,ECMNP,27-03-2025,male,6.139,1.738
03-02-2025,FSVCY,GOOD,4,487,AXRNS,28-03-2025,femelle,3.594,1.768
03-02-2025,FSVCY,GOOD,4,487,TRVBT,31-03-2025,male,6.301,1.829
03-02-2025,FSVCY,GOOD,4,488,QYJYK,28-03-2025,femelle,3.715,1.644
03-02-2025,FSVCY,GOOD,8,489,UKTCY,24-03-2025,male,3.586,1.771
03-02-2025,FSVCY,GOOD,8,489,FTMBL,24-03-2025,male,6.703,1.694
03-02-2025,FSVCY,GOOD,8,489,YFCAG,25-03-2025,male,4.541,1.729
03-02-2025,FSVCY,GOOD,8,489,VZNJP,24-03-2025,femelle,3.582,1.832
03-02-2025,FSVCY,GOOD,8,489,TIKHY,25-03-2025,femelle,3.333,1.798
03-02-2025,FSVCY,GOOD,8,489,SIJXL,31-03-2025,male,6.411,1.946
03-02-2025,FSVCY,GOOD,8,489,FEWAS,31-03-2025,male,4.421,1.696
03-02-2025,FSVCY,GOOD,8,489,OPUIF,31-03-2025,femelle,3.669,1.766
03-02-2025,C4Q0S,POOR,1,490,RVCQH,14-04-2025,femelle,3.418,1.635
03-02-2025,C4Q0S,POOR,1,491,,,,,
03-02-2025,C4Q0S,POOR,4,492,EYNKK,15-04-2025,male,4.104,1.575
03-02-2025,C4Q0S,POOR,8,493,UGXPL,10-04-2025,male,3.6,1.515
03-02-2025,C4Q0S,POOR,8,493,OZVXW,10-04-2025,male,3.879,1.437
03-02-2025,C4Q0S,POOR,8,493,OQZFL,10-04-2025,male,4.406,1.58
03-02-2025,C4Q0S,GOOD,4,496,RJNWK,25-03-2025,femelle,3.502,1.679
03-02-2025,C4Q0S,GOOD,4,496,FIQIX,28-03-2025,male,4.106,1.751
03-02-2025,C4Q0S,GOOD,4,496,QRSMB,31-03-2025,male,4.125,1.702
03-02-2025,C4Q0S,GOOD,4,496,IYMRP,31-03-2025,male,3.958,1.734
03-02-2025,C4Q0S,GOOD,8,497,YOBVG,28-03-2025,femelle,3.574,1.839
03-02-2025,C4Q0S,GOOD,8,497,EOHXG,31-03-2025,male,3.955,1.697
03-02-2025,C4Q0S,GOOD,8,497,DWOMU,31-03-2025,male,4.149,1.729
03-02-2025,4CM0H,POOR,1,498,YKXLS,07-04-2025,femelle,3.534,1.929
03-02-2025,4CM0H,POOR,1,499,,,,,
03-02-2025,4CM0H,POOR,4,501,VVZVC,02-04-2025,femelle,3.531,1.556
03-02-2025,4CM0H,POOR,4,501,UTDBB,04-04-2025,male,3.792,1.703
03-02-2025,4CM0H,POOR,4,501,UGBPA,07-04-2025,femelle,3.277,1.676
03-02-2025,4CM0H,POOR,4,501,JTKBW,07-04-2025,male,3.749,1.639
03-02-2025,4CM0H,POOR,8,502,WFAHC,01-04-2025,male,4.538,1.678
03-02-2025,4CM0H,POOR,8,502,TPUHD,07-04-2025,femelle,3.243,1.705
03-02-2025,4CM0H,GOOD,1,503,CMPWW,07-04-2025,femelle,3.421,1.748
03-02-2025,4CM0H,GOOD,1,504,UPCCC,25-03-2025,male,4.584,1.873
03-02-2025,4CM0H,GOOD,4,505,CTBXM,24-03-2025,femelle,3.6,1.614
03-02-2025,4CM0H,GOOD,4,505,ABCQT,27-03-2025,male,6.553,1.878
03-02-2025,4CM0H,GOOD,4,505,DHQNC,27-03-2025,femelle,3.827,1.701
03-02-2025,4CM0H,GOOD,4,505,FHYAY,31-03-2025,femelle,3.827,1.877
03-02-2025,4CM0H,GOOD,8,506,YRCHQ,24-03-2025,male,4.171,1.873
03-02-2025,4CM0H,GOOD,8,506,VFZTS,24-03-2025,femelle,3.582,1.809
03-02-2025,4CM0H,GOOD,8,506,VIDSV,24-03-2025,femelle,3.38,1.892
03-02-2025,4CM0H,GOOD,8,506,OMRFW,24-03-2025,male,6.11,1.426
03-02-2025,4CM0H,GOOD,8,506,ZEYAD,24-03-2025,femelle,3.773,1.818
03-02-2025,4CM0H,GOOD,8,506,LXHUI,24-03-2025,femelle,3.801,1.888
03-02-2025,4CM0H,GOOD,8,506,LRMES,26-03-2025,male,5.863,1.735
03-02-2025,4CM0H,GOOD,8,506,VXPRC,28-03-2025,male,5.82,1.955
03-02-2025,E92Z1,POOR,1,507,LPMAX,11-04-2025,femelle,2.959,1.421
03-02-2025,E92Z1,POOR,1,508,NKQJI,28-04-2025,femelle,3.11,1.487
03-02-2025,E92Z1,POOR,4,511,ZBNON,18-04-2025,femelle,3.446,1.867
03-02-2025,E92Z1,POOR,4,511,QBNMV,21-04-2025,male,3.806,1.706
03-02-2025,E92Z1,POOR,8,513,GEZSR,07-04-2025,male,6.389,1.875
03-02-2025,E92Z1,POOR,8,513,RYMSE,07-04-2025,male,3.64,1.766
03-02-2025,E92Z1,POOR,8,513,XDZHI,07-04-2025,femelle,3.518,1.631
03-02-2025,E92Z1,POOR,8,513,AVKGQ,07-04-2025,femelle,3.496,1.409
03-02-2025,E92Z1,POOR,8,514,JOGZX,07-04-2025,male,3.885,1.549
03-02-2025,E92Z1,POOR,8,514,OMOER,07-04-2025,femelle,3.465,1.573
03-02-2025,E92Z1,POOR,8,514,XEMJI,10-04-2025,male,4.786,1.577
03-02-2025,E92Z1,POOR,8,514,IWWFY,16-04-2025,male,3.984,1.455
03-02-2025,E92Z1,POOR,8,514,BKRCM,16-04-2025,femelle,3.298,1.617
03-02-2025,E92Z1,POOR,8,514,AIGEE,21-04-2025,femelle,3.349,1.586
03-02-2025,E92Z1,POOR,8,515,UFUCS,11-04-2025,male,5.664,1.773
03-02-2025,E92Z1,POOR,8,515,PCTAT,14-04-2025,femelle,3.53,1.739
03-02-2025,E92Z1,POOR,8,515,TXUTN,21-04-2025,male,3.409,1.665
05-02-2025,E92Z1,GOOD,1,516,RXCYD,26-03-2025,male,6.783,1.833
03-02-2025,E92Z1,GOOD,1,517,PNVNB,27-03-2025,femelle,3.866,1.958
03-02-2025,E92Z1,GOOD,1,518,KNXNS,31-03-2025,male,3.855,1.609
03-02-2025,E92Z1,GOOD,4,519,NORBN,25-03-2025,male,3.971,1.732
03-02-2025,E92Z1,GOOD,4,519,EVYXW,25-03-2025,femelle,3.648,1.612
03-02-2025,E92Z1,GOOD,4,519,GASBX,26-03-2025,femelle,3.631,1.635
03-02-2025,E92Z1,GOOD,4,519,HKZSA,27-03-2025,femelle,3.03,1.465
03-02-2025,E92Z1,GOOD,4,520,JNQEW,28-03-2025,femelle,3.507,1.797
03-02-2025,E92Z1,GOOD,8,521,ZZQZS,24-03-2025,male,6.528,1.866
03-02-2025,E92Z1,GOOD,8,521,XWAUL,24-03-2025,male,5.92,1.828
03-02-2025,E92Z1,GOOD,8,521,OOSJL,24-03-2025,male,5.948,1.819
03-02-2025,E92Z1,GOOD,8,521,VMUZY,24-03-2025,femelle,3.681,1.706
03-02-2025,E92Z1,GOOD,8,521,ZSYNR,25-03-2025,femelle,3.292,1.899
03-02-2025,E92Z1,GOOD,8,521,RYOSG,25-03-2025,femelle,3.555,1.773
03-02-2025,E92Z1,GOOD,8,521,SMRPC,26-03-2025,male,5.978,1.573
03-02-2025,E92Z1,GOOD,8,522,HVNKD,24-03-2025,male,5.075,1.772
03-02-2025,E92Z1,GOOD,8,522,MUVVP,26-03-2025,male,7.51,1.562
03-02-2025,E92Z1,GOOD,8,522,SPTQT,26-03-2025,femelle,3.68,1.934
03-02-2025,E92Z1,GOOD,8,522,UGELO,27-03-2025,male,4.31,1.609
03-02-2025,E92Z1,GOOD,8,522,KMCES,28-03-2025,male,4.407,1.805
03-02-2025,E92Z1,GOOD,8,522,DTRQM,31-03-2025,male,6.626,1.765
03-02-2025,E92Z1,GOOD,8,522,ORTXX,31-03-2025,male,6.58,1.828
03-02-2025,E92Z1,GOOD,8,523,XASJJ,24-03-2025,male,5.903,1.866
03-02-2025,E92Z1,GOOD,8,523,XIYLW,24-03-2025,femelle,3.809,1.697
03-02-2025,E92Z1,GOOD,8,523,XGAQZ,25-03-2025,femelle,3.734,1.89
03-02-2025,E92Z1,GOOD,8,523,ACTZI,26-03-2025,male,6.455,1.797
03-02-2025,E92Z1,GOOD,8,523,EPOWG,26-03-2025,femelle,3.464,1.767
03-02-2025,E92Z1,GOOD,8,523,PGKTL,26-03-2025,femelle,3.687,1.72
03-02-2025,E92Z1,GOOD,8,523,JDGKV,28-03-2025,femelle,3.443,1.758
03-02-2025,E92Z1,GOOD,8,523,CLEES,31-03-2025,male,5.965,1.892
03-02-2025,FLC2Y,POOR,1,524,,,,,
03-02-2025,FLC2Y,POOR,4,525,SHZVN,07-04-2025,male,3.98,1.5
03-02-2025,FLC2Y,POOR,4,525,BRWDR,14-04-2025,male,4.13,1.424
